"type","id","title","description","recipe_type","item_type","category","ingredients","rewards","recipes_used_in","recipes_created_by","keywords","wiki_path"
"item","collector_fossil_stone","Petoskey Stone Fossil","A common rock made of fossilized coral. Unpolished.",,"","","","","","","collector; common; coral; fossil; fossilized; made; of; petoskey; rock; stone; unpolished","items/collector_fossil_stone.md"
"item","pheasant_taxidermy","Pheasant Taxidermy","A preserved mount of a pheasant bird for display.",,"","","","","","","bird; display; for; mount; of; pheasant; preserved; taxidermy","items/pheasant_taxidermy.md"
"item","phestaxi","Pheasant Taxidermy","A preserved mount of a pheasant bird for display.",,"","","","","","","bird; display; for; mount; of; pheasant; phestaxi; preserved; taxidermy","items/phestaxi.md"
"item","pickaxe","Pickaxe","A tool with a pointed end and a handle, used for breaking up rocks and mining.",,"","","","","","pickaxe","and; breaking; end; for; handle; mining; pickaxe; pointed; rocks; tool; up; used; with","items/pickaxe.md"
"item","porkfat","Pig fat","The fat obtained from a pig, often used in cooking and making lard.",,"","","","","","","and; cooking; fat; from; in; lard; making; obtained; often; pig; porkfat; the; used","items/porkfat.md"
"item","pigs","Pig pelt","The skin and fur of a pig.",,"","","","","","","and; fur; of; pelt; pig; pigs; skin; the","items/pigs.md"
"item","pigeon_c","Pigeon","A pigeon bird.",,"","","","","","","bird; pigeon","items/pigeon_c.md"
"item","provision_jewelry_moon_ring","Pilgrim Moonstone Ring","A thick gold band with a single claw set moonstone.",,"","","","","","","band; claw; gold; jewelry; moon; moonstone; pilgrim; provision; ring; set; single; thick; with","items/provision_jewelry_moon_ring.md"
"item","pipe","Pipe","A tubular device used for smoking tobacco or other substances.",,"","","","","","","device; for; or; other; pipe; smoking; substances; tobacco; tubular; used","items/pipe.md"
"item","dynamite","Pipe charge dynamite","An explosive device consisting of a tube filled with explosive material, used for various purposes including mining and demolition.",,"","","","","","","an; and; charge; consisting; demolition; device; dynamite; explosive; filled; for; including; material; mining; of; pipe; purposes; tube; used; various; with","items/dynamite.md"
"item","ammopistolexplosive","Pistol Ammo Explosive","Ammunition for a pistol with explosive properties, causing significant damage upon impact.",,"","","","","","","ammo; ammopistolexplosive; ammunition; causing; damage; explosive; for; impact; pistol; properties; significant; upon; with","items/ammopistolexplosive.md"
"item","ammopistolexpress","Pistol Ammo Express","High-velocity ammunition specifically designed for pistols, providing increased range and damage.",,"","","","","","","ammo; ammopistolexpress; ammunition; and; damage; designed; express; for; high; increased; pistol; pistols; providing; range; specifically; velocity","items/ammopistolexpress.md"
"item","ammopistolnormal","Pistol Ammo Normal","Standard ammunition used with pistols for self-defense and combat.",,"","","","","","","ammo; ammopistolnormal; ammunition; and; combat; defense; for; normal; pistol; pistols; self; standard; used; with","items/ammopistolnormal.md"
"item","ammopistolsplitpoint","Pistol Ammo Splitpoint","Ammunition with a split point tip, designed to cause more damage and improve accuracy.",,"","","","","","","accuracy; ammo; ammopistolsplitpoint; ammunition; and; cause; damage; designed; improve; more; pistol; point; split; splitpoint; tip; to; with","items/ammopistolsplitpoint.md"
"item","ammopistolvelocity","Pistol Ammo Velocity","Ammunition designed to enhance the velocity and accuracy of pistol shots.",,"","","","","","","accuracy; ammo; ammopistolvelocity; ammunition; and; designed; enhance; of; pistol; shots; the; to; velocity","items/ammopistolvelocity.md"
"item","planttrimmer","Plant Trimmer","A set plant trimmers to keep the weeds in check.",,"","","","","","","check; in; keep; plant; planttrimmer; set; the; to; trimmer; trimmers; weeds","items/planttrimmer.md"
"item","provision_bracelet_platinum","Platinum Bracelet","A platinum bracelet",,"","","","","","","bracelet; platinum; provision","items/provision_bracelet_platinum.md"
"item","provision_buckle_platinum","Platinum Buckle","A platinum belt buckle.",,"","","","","","","belt; buckle; platinum; provision","items/provision_buckle_platinum.md"
"item","provision_earring_platinum","Platinum Earring","A beautiful pearl earring.",,"","","","","","","beautiful; earring; pearl; platinum; provision","items/provision_earring_platinum.md"
"item","provision_ring_platinum","Platinum Ring","A finely crafted platinum ring.",,"","","","","","","crafted; finely; platinum; provision; ring","items/provision_ring_platinum.md"
"item","mashplum","Plum Mash","A mashed mixture of plums used in cooking and distilling",,"","","","","","","and; cooking; distilling; in; mash; mashed; mashplum; mixture; of; plum; plums; used","items/mashplum.md"
"item","pocket_watch","Pocket Watch","A small timepiece designed to be carried in a pocket.",,"","","","","","","be; carried; designed; in; pocket; small; timepiece; to; watch","items/pocket_watch.md"
"item","ammopoisonbottle","Poison Bottle Ammo","A glass bottle filled with a poisonous substance, used to coat weapons and inflict additional damage.",,"","","","","","","additional; ammo; ammopoisonbottle; and; bottle; coat; damage; filled; glass; inflict; poison; poisonous; substance; to; used; weapons; with","items/ammopoisonbottle.md"
"item","frogbull2_c","Poisoned Frogbull","A toxic variant of a frogbull.",,"","","","","","","frogbull; frogbull2; of; poisoned; toxic; variant","items/frogbull2_c.md"
"item","toadpoison_c","Poisoned Toad","A toad that carries poison.",,"","","","","","","carries; poison; poisoned; that; toad; toadpoison","items/toadpoison_c.md"
"item","pokerset","Poker Table Set","A complete set for playing poker, including a table and cards.",,"","","","","","","and; cards; complete; for; including; playing; poker; pokerset; set; table","items/pokerset.md"
"item","pork","Pork","The meat from a pig, commonly used for cooking and eating.",,"","","","","breakfast; porkchop; porkchops_and_applesauce; seasoned_porkchop","","and; applesauce; breakfast; commonly; consumable; cookedpork; cooking; eating; for; from; meat; pig; pork; porkchop; porkchops; porknapples; seasoned; the; used","items/pork.md"
"item","potato","Potato","An edible starchy tuber that is commonly used in cooking.",,"","","","","steak_n_eggs; veggie_stew","","an; commonly; cooking; edible; eggs; in; is; potato; starchy; steak; steakeggs; stew; that; tuber; used; veggie; vegstew","items/potato.md"
"item","potatoseed","Potato Seed","A seed that can be planted to grow potato plants.",,"","","","","","","be; can; grow; planted; plants; potato; potatoseed; seed; that; to","items/potatoseed.md"
"item","potion","Potion","A potion with magical healing properties.",,"","","","","","","healing; magical; potion; properties; with","items/potion.md"
"item","consumable_poundcake","Pound Cake","A delicious pound cake.",,"","","","","","","cake; consumable; delicious; pound; poundcake","items/consumable_poundcake.md"
"item","prairib","Prairie Chicken Beak","The beak of a prairie chicken, a bird species found in grassland habitats.",,"","","","","","","beak; bird; chicken; found; grassland; habitats; in; of; prairib; prairie; species; the","items/prairib.md"
"item","prairif","Prairie Chicken Feather","A feather from a prairie chicken bird, often used in crafts and decorations.",,"","","","","","","and; bird; chicken; crafts; decorations; feather; from; in; often; prairie; prairif; used","items/prairif.md"
"item","Prairie_Poppy","Prairie Poppy","A type of poppy flower that is native to prairie regions.",,"","","","","","","flower; is; native; of; poppy; prairie; regions; that; to; type","items/prairie_poppy.md"
"item","Prairie_Poppy_Seed","Prairie Poppy Seed","A seed that can be planted to grow prairie poppy flowers.",,"","","","","","","be; can; flowers; grow; planted; poppy; prairie; seed; that; to","items/prairie_poppy_seed.md"
"item","premium_beefjerky","Premium Beef Jerky","nice item",,"","","","","","premium_beef_jerky","beef; beefjerky; item; jerky; nice; premium","items/premium_beefjerky.md"
"item","consumable_pretzel","Pretzel","A tasty pretzel with salt.",,"","","","","","","consumable; pretzel; salt; tasty; with","items/consumable_pretzel.md"
"item","pronghornh","Pronghorn Horn","The horn of a pronghorn, a mammal native to North America.",,"","","","","","","america; horn; mammal; native; north; of; pronghorn; pronghornh; the; to","items/pronghornh.md"
"item","prongs","Pronghorn Skin","The skin of a pronghorn, known for its soft and durable fur.",,"","","","","","","and; durable; for; fur; its; known; of; pronghorn; prongs; skin; soft; the","items/prongs.md"
"item","pulp","Pulp","A soft and moist mass of plant fibers, typically obtained from crushing or processing plant materials.",,"","","","","","","and; crushing; fibers; from; mass; materials; moist; obtained; of; or; plant; processing; pulp; soft; typically","items/pulp.md"
"item","quailb","Quail Beak","The beak of a quail bird, often used for crafts and decorative purposes.",,"","","","","","","and; beak; bird; crafts; decorative; for; of; often; purposes; quail; quailb; the; used","items/quailb.md"
"item","quailf","Quail Feather","A feather from a quail bird, known for its small size and distinctive patterns.",,"","","","","","","and; bird; distinctive; feather; for; from; its; known; patterns; quail; quailf; size; small","items/quailf.md"
"item","quartz","Quartz","A hard mineral often used in jewelry and decorative items.",,"","","","","","","and; decorative; hard; in; items; jewelry; mineral; often; quartz; used","items/quartz.md"
"item","provision_arrowhead_quartz","Quartz Arrowhead","An eye-catching arrowhead of cut quartz, in good condition.",,"","","","","","","an; arrowhead; catching; condition; cut; eye; good; in; of; provision; quartz","items/provision_arrowhead_quartz.md"
"item","provision_ro_flower_queens","Queens Orchid","The Queens Orchid can be identified by the white sepals, and purple and white curled petal.",,"","","","","","","and; be; by; can; curled; flower; identified; orchid; petal; provision; purple; queens; ro; sepals; the; white","items/provision_ro_flower_queens.md"
"item","rabbits","Rabbit Skin","The skin of a rabbit, commonly used in making fur garments and accessories.",,"","","","","","","accessories; and; commonly; fur; garments; in; making; of; rabbit; rabbits; skin; the; used","items/rabbits.md"
"item","rabbitpaw","Rabbitfoot","The foot of a rabbit, sometimes considered a good luck charm.",,"","","","","","","charm; considered; foot; good; luck; of; rabbit; rabbitfoot; rabbitpaw; sometimes; the","items/rabbitpaw.md"
"item","raccoons","Raccoon Skin","The skin of a raccoon, known for its distinctive ringed tail and soft fur.",,"","","","","","","and; distinctive; for; fur; its; known; of; raccoon; raccoons; ringed; skin; soft; tail; the","items/raccoons.md"
"item","raccoont","Raccoon Tooth","A tooth from a raccoon, often used in crafts and jewelry.",,"","","","","","","and; crafts; from; in; jewelry; often; raccoon; raccoont; tooth; used","items/raccoont.md"
"item","collector_fossil_pet_wood_rainbow","Rainbow Petrified Wood Fossil","An uncommon piece of petrified wood filled with multicolored crystals.",,"","","","","","","an; collector; crystals; filled; fossil; multicolored; of; pet; petrified; piece; rainbow; uncommon; with; wood","items/collector_fossil_pet_wood_rainbow.md"
"item","a_c_fishrainbowtrout_01_ms","Rainbow Trout","A Rainbow Trout fish.",,"","","","","","","01; fish; fishrainbowtrout; ms; rainbow; trout","items/a_c_fishrainbowtrout_01_ms.md"
"item","raisin","Raisin","A dried grape that makes good eating.",,"","","","","","","dried; eating; good; grape; makes; raisin; that","items/raisin.md"
"item","ramhorn","Ram Horn","The horn of a ram, a male sheep, often used in crafting and decoration.",,"","","","","","","and; crafting; decoration; horn; in; male; of; often; ram; ramhorn; sheep; the; used","items/ramhorn.md"
"item","rams","Ram Pelt","The fur and skin of a ram, known for its warmth and durability.",,"","","","","","","and; durability; for; fur; its; known; of; pelt; ram; rams; skin; the; warmth","items/rams.md"
"item","Rams_Head","Rams Head","The preserved head of a ram, often used as a hunting trophy or decorative item.",,"","","","","","","as; decorative; head; hunting; item; of; often; or; preserved; ram; rams; the; trophy; used","items/rams_head.md"
"item","Rams_Head_Seed","Rams Head Seed","A seed that can be planted to grow plants resembling a rams head.",,"","","","","","","be; can; grow; head; planted; plants; rams; resembling; seed; that; to","items/rams_head_seed.md"
"item","raspberryale","Raspberry Ale","A type of ale infused with the flavor of raspberries.",,"","","","","","","ale; flavor; infused; of; raspberries; raspberry; raspberryale; the; type; with","items/raspberryale.md"
"item","consumable_raspberryjelly","Raspberry Jelly","Raspberry flavored jelly.",,"","","","","","","consumable; flavored; jelly; raspberry; raspberryjelly","items/consumable_raspberryjelly.md"
